"BehaviorSpace results (NetLogo 6.1.1)"
"wasps.nlogo"
"experiment_nozeroldd"
"11/11/2019 21:16:59:799 +1300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","208","0","325"
"[run number]","lambda-1","use-seed?","seed","init-sd-occ","percentile-selector","homogenous?","show-pop","number-of-sites","track-monitoring-area?","p-ldd","base-prop-gm","release-prop-gm","show-pop?","r-mean","periodicity","wasps-per-site","init-mean-occ","r-sd","scenario","[step]","total-pop","prop-occupied"
"182","0.5","true","10","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"189","0.5","true","10","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"183","0.5","true","10","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"185","0.5","true","10","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"186","0.5","true","10","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"187","0.5","true","10","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"184","0.5","true","10","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"188","0.5","true","10","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"190","0.5","true","10","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"191","0.5","true","10","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"193","0.5","true","10","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"192","0.5","true","10","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"194","0.5","true","10","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"195","0.5","true","10","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"196","0.5","true","10","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"198","0.5","true","10","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"197","0.5","true","10","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"199","0.5","true","10","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"201","0.5","true","11","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"203","0.5","true","11","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"200","0.5","true","10","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"204","0.5","true","11","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"202","0.5","true","11","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"206","0.5","true","11","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"205","0.5","true","11","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"209","0.5","true","11","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"207","0.5","true","11","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"210","0.5","true","11","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"211","0.5","true","11","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"208","0.5","true","11","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"212","0.5","true","11","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"213","0.5","true","11","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"215","0.5","true","11","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"214","0.5","true","11","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"218","0.5","true","11","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"216","0.5","true","11","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"220","0.5","true","11","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"217","0.5","true","11","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"219","0.5","true","11","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"222","0.5","true","12","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"221","0.5","true","12","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"224","0.5","true","12","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"223","0.5","true","12","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"226","0.5","true","12","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"225","0.5","true","12","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"227","0.5","true","12","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"228","0.5","true","12","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"231","0.5","true","12","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"230","0.5","true","12","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"234","0.5","true","12","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"229","0.5","true","12","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"233","0.5","true","12","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"232","0.5","true","12","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"236","0.5","true","12","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"235","0.5","true","12","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"237","0.5","true","12","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"238","0.5","true","12","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"242","0.5","true","13","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"239","0.5","true","12","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"240","0.5","true","12","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"241","0.5","true","13","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"244","0.5","true","13","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"243","0.5","true","13","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"247","0.5","true","13","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"246","0.5","true","13","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"245","0.5","true","13","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"248","0.5","true","13","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"249","0.5","true","13","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"250","0.5","true","13","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"252","0.5","true","13","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"251","0.5","true","13","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"254","0.5","true","13","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"253","0.5","true","13","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"256","0.5","true","13","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"258","0.5","true","13","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"259","0.5","true","13","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"255","0.5","true","13","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"257","0.5","true","13","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"261","0.5","true","14","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"260","0.5","true","13","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"263","0.5","true","14","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"264","0.5","true","14","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"262","0.5","true","14","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"266","0.5","true","14","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"265","0.5","true","14","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"268","0.5","true","14","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"269","0.5","true","14","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"267","0.5","true","14","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"270","0.5","true","14","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"271","0.5","true","14","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"272","0.5","true","14","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"273","0.5","true","14","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"274","0.5","true","14","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"277","0.5","true","14","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"275","0.5","true","14","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"276","0.5","true","14","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"280","0.5","true","14","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"281","0.5","true","15","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"278","0.5","true","14","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"279","0.5","true","14","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
